fecha,monto,categoria,descripcion,es_anomalia
2026-02-03 10:26:03,74.46,Compras,Gracias demás capital idea.,0
2025-06-27 09:29:33,118.56,Compras,Cámara ayer cuba incluso aparece.,0
2025-06-25 11:12:40,124.72,Alimentación,Político debía dirección jamás diferencia.,0
2025-11-10 07:53:07,86.15,Otros,Alrededor real.,0
2026-03-10 22:55:55,167.41,Ocio,Voluntad diario veces empresas.,0
2025-10-31 18:55:44,188.13,Educación,Libre tarde considera llegó.,0
2025-06-17 17:00:17,19.89,Alimentación,Muerte aquel fue.,0
2025-11-12 15:56:08,164.81,Educación,Esto siete dentro.,0
2026-02-06 23:38:42,178.25,Ocio,Misma contra muerte.,0
2025-11-03 07:12:34,66.99,Suscripciones,Sólo esfuerzo afirmó río argentina.,0
2026-01-21 17:58:56,112.49,Ocio,Enfermedad próximo económico país.,0
2025-10-20 22:54:54,19.09,Compras,Unos paz tenido.,0
2025-12-10 12:37:54,106.89,Alimentación,Nuevas nunca radio.,0
2025-06-15 23:15:51,187.13,Educación,Práctica entre esa visita propio.,0
2025-09-16 09:34:29,32.78,Ocio,Medio ambos mí.,0
2026-03-28 17:40:05,51.75,Transporte,Industria considera.,0
2026-03-12 21:01:48,56.27,Educación,Situación políticos.,0
2026-04-27 12:08:15,58.92,Otros,Título línea hacia soy negro.,0
2025-12-22 08:00:22,49.79,Salud,Gobierno comunicación será primera diferentes.,0
2025-07-02 01:09:04,181.87,Ocio,Cual administración.,0
2025-06-19 17:48:04,78.68,Alimentación,Rey color programas administración atención.,0
2026-02-12 04:00:28,108.88,Compras,Material presencia europa diciembre.,0
2026-03-08 13:10:26,936.57,Vivienda,Pequeña política pasado riesgo nacional.,0
2025-10-16 04:11:40,37.02,Transporte,Por garcía estas tendrá padres.,0
2026-02-20 05:30:53,100.38,Suscripciones,Importantes grandes acciones ocasiones.,0
2025-08-01 08:46:49,156.96,Suscripciones,Sea salida josé septiembre.,0
2026-01-28 07:55:18,75.67,Alimentación,Ideas pudo ese ocasiones.,0
2025-07-21 01:47:22,168.33,Educación,Mayo conocimiento pacientes europea sobre.,0
2025-11-16 18:14:58,177.16,Otros,Mismos claro.,0
2026-04-27 01:50:57,31.79,Transporte,He materia claro.,0
2025-08-04 16:13:08,158.03,Salud,Memoria parís campo.,0
2026-02-03 20:11:49,133.54,Ocio,Nos control parece mano.,0
2026-02-13 05:21:08,67.3,Salud,Recursos servicio he parece unas.,0
2025-05-31 01:23:23,32.53,Transporte,Sectores aquellos miembros ex.,0
2025-10-14 07:02:50,158.7,Educación,Salida sería voz dejó habían.,0
2025-05-21 11:23:21,95.3,Alimentación,Ambos mucha.,0
2026-05-04 04:03:50,79.63,Otros,Antes título.,0
2025-09-04 17:58:25,49.9,Salud,Dos no supuesto duda.,0
2025-12-20 17:03:02,100.54,Ocio,Población cuenta volvió tanto.,0
2025-06-12 16:51:04,1265.14,Vivienda,Pregunta junio gran.,0
2025-10-09 06:37:34,186.37,Suscripciones,Materia militares asunto.,0
2026-02-08 22:51:03,161.73,Compras,Hasta tan vuelve hemos.,0
2025-08-19 16:17:08,37.84,Alimentación,Día conocer fecha.,0
2025-08-22 22:26:53,194.1,Compras,Nueva sé etc consejo.,0
2026-03-24 06:44:02,110.46,Ocio,Artículo buen.,0
2026-04-10 17:20:30,134.81,Compras,Cuanto lleva.,0
2026-04-27 05:39:49,50.41,Compras,Sido dólares juicio.,0
2026-01-12 05:03:41,36.95,Compras,Hablar razón posición.,0
2026-03-22 17:42:22,18.65,Salud,Últimos pocos plan precios.,0
2026-01-10 02:45:41,165.83,Otros,Corazón embargo congreso voy.,0
2026-01-30 01:33:50,113.08,Alimentación,Banco seguir comenzó.,0
2025-10-03 17:28:08,128.35,Ocio,Conocimiento éste alrededor personal.,0
2025-07-03 05:45:28,7.41,Transporte,Mayo niños.,0
2026-01-19 02:25:45,57.19,Salud,Puntos figura ningún nadie.,0
2025-08-23 20:06:21,159.68,Compras,Juego quedó administración características europea.,0
2026-01-19 00:36:18,94.29,Compras,Cara victoria siguientes nada.,0
2026-03-08 14:55:01,142.2,Alimentación,Como resultado sola.,0
2025-06-17 16:51:49,121.97,Suscripciones,Pasa pasar favor.,0
2026-01-25 03:39:08,92.7,Educación,Más suerte precisamente.,0
2026-04-18 23:35:45,111.52,Ocio,Palabra mujeres arte.,0
2026-04-25 21:58:32,6832.22,Vivienda,Todas seis.,1
2026-01-26 21:43:22,122.54,Suscripciones,Carne méxico.,0
2025-07-01 16:30:55,115.77,Educación,Cuestión sur.,0
2025-08-14 10:16:43,134.1,Alimentación,Suerte tipos conocer.,0
2025-11-11 16:35:32,282.63,Transporte,Datos plaza vamos.,1
2026-01-17 15:29:06,163.5,Otros,Cantidad muerte.,0
2026-04-23 10:37:32,35.65,Otros,Curso cierta silencio.,0
2025-12-31 08:16:55,1352.22,Vivienda,Condiciones escuela sistema palabra.,0
2026-03-21 11:27:14,59.08,Transporte,Allá sociales.,0
2026-05-03 06:48:28,11.24,Transporte,Tenía mundo todavía información.,0
2026-02-07 20:52:36,48.36,Otros,Veces da estado cultural diario.,0
2025-06-08 20:37:45,133.9,Suscripciones,Quería da.,0
2026-02-23 17:11:25,1278.97,Vivienda,Norte central.,0
2025-12-26 19:04:43,13.31,Transporte,Dios camino ante importante.,0
2025-05-14 23:43:17,156.9,Otros,Dio acciones al fuera.,0
2026-01-14 13:34:33,131.72,Salud,Bastante conseguir especialmente.,0
2026-04-29 09:04:41,24.1,Otros,General exterior términos.,0
2026-02-16 17:14:43,124.56,Educación,Muchos explicó maría.,0
2026-03-08 08:43:08,118.01,Compras,O jamás dos.,0
2026-02-02 22:31:14,29.27,Transporte,Ii existe precio imágenes fácil.,0
2025-09-14 23:07:17,54.42,Transporte,Apenas pasa cuestión tanto.,0
2025-11-09 09:17:15,52.66,Alimentación,Aquí control internacional.,0
2025-12-20 23:27:32,71.24,Salud,Puerto ayuda luis.,0
2025-09-10 15:36:27,727.84,Salud,Todo baja momento.,1
2026-04-10 17:59:27,1168.98,Vivienda,Piel largo pacientes socialista años.,0
2026-04-02 20:43:31,181.28,Salud,Material antonio veces otras.,0
2025-10-27 17:50:18,16.43,Transporte,Allá rafael ii rey u.,0
2026-03-08 04:31:40,29.04,Alimentación,Grupo podemos.,0
2025-10-05 07:41:40,13.25,Ocio,Demás consumo acto decía.,0
2025-09-17 09:12:31,822.05,Salud,Mes pero.,1
2025-08-04 10:20:53,93.56,Compras,Mano afirmó gracias.,0
2025-08-14 07:40:34,501.49,Vivienda,Relaciones semanas difícil ver.,0
2026-03-30 15:24:06,169.38,Ocio,Papel precios.,0
2025-11-03 19:54:56,1409.38,Vivienda,Antes local arte.,0
2025-06-27 18:39:12,602.62,Salud,Sociales hacia muchos.,1
2025-08-24 22:44:37,190.89,Otros,Fecha barcelona director.,0
2026-02-02 05:35:15,110.3,Alimentación,Contrario pone.,0
2025-12-12 01:20:01,48.49,Compras,Conocer será queda durante.,0
2026-02-09 11:26:59,162.74,Educación,Mi vuelta otra.,0
2025-08-12 22:15:16,105.01,Suscripciones,Donde primer proyectos entrada.,0
2026-04-24 21:24:10,108.31,Alimentación,Toma hombres político.,0
2025-10-15 13:47:43,1227.84,Ocio,Poder tendrá tribunal existen solo.,1
2025-06-09 21:24:35,48.88,Salud,López marzo mantener.,0
2025-11-28 05:28:03,17.48,Transporte,Falta económico.,0
2026-04-17 09:58:24,13.79,Ocio,Reunión guerra i banco.,0
2025-10-12 23:27:52,71.95,Suscripciones,Palabra cual.,0
2025-10-07 07:26:21,157.95,Compras,La juez posición hermano.,0
2025-07-10 00:38:04,195.06,Otros,Necesidad club produce.,0
2025-07-24 14:08:39,145.49,Alimentación,Hubiera estos son.,0
2026-04-18 04:18:38,46.85,Compras,Pero otro trabajadores decir mejores.,0
2025-05-26 21:57:21,108.07,Otros,Valores también todas.,0
2026-03-17 22:42:06,9.14,Compras,Universidad m ministerio principales.,0
2026-02-02 05:56:21,99.58,Educación,Cosa película sociedad arriba.,0
2025-06-27 22:27:51,174.1,Salud,Ley ocho tengo.,0
2025-05-26 03:44:53,1220.37,Vivienda,Supuesto estaba.,0
2026-04-22 00:31:29,42.53,Salud,Pesetas estudio.,0
2026-02-25 17:39:09,66.4,Suscripciones,Viejo alto.,0
2026-03-26 01:11:39,146.28,Ocio,Chile líder iglesia falta c.,0
2025-10-26 09:53:27,81.33,Ocio,Superior luego prueba bueno señaló.,0
2025-05-16 16:51:22,57.74,Suscripciones,Entrar interior teoría creo hizo.,0
2025-10-03 02:53:49,35.37,Transporte,Cambio pese.,0
2026-02-24 15:14:32,126.18,Alimentación,Dar dónde programa partes.,0
2025-12-15 03:11:50,144.58,Educación,Hace hecho tanto algunos.,0
2026-02-01 06:34:19,16.56,Transporte,Evitar duda puesto cargo.,0
2026-04-02 01:28:33,15.53,Salud,Porque prensa.,0
2026-04-08 14:56:20,10.74,Transporte,También sean sólo.,0
2026-01-07 00:23:05,52.54,Transporte,Mis piel norte negro palabras.,0
2025-06-26 19:12:25,15.9,Otros,Origen clase.,0
2025-07-01 07:00:56,26.04,Ocio,Comercio particular dicen vista.,0
2025-12-19 22:13:08,600.74,Vivienda,Futuro luis muestra nuestra.,0
2025-05-18 14:06:50,188.52,Educación,Peso debido españa organización.,0
2025-12-10 21:53:07,1583.18,Suscripciones,Camino propuesta momento.,1
2025-05-14 14:23:47,32.1,Ocio,Hubo acción mercado.,0
2026-03-22 20:33:41,172.6,Ocio,Estructura esos consejo ver muy.,0
2025-11-30 16:14:12,57.51,Transporte,Resultados derechos jóvenes.,0
2025-06-15 00:56:32,138.13,Suscripciones,Ejército diversas corte fuerzas vez.,0
2025-09-10 05:22:26,145.77,Salud,Proyecto pública región capital.,0
2025-09-01 03:24:22,10.29,Otros,Medio decía.,0
2025-11-19 05:09:34,116.56,Suscripciones,Llevar ella posible.,0
2026-01-26 01:09:24,142.34,Alimentación,Actitud plaza su relación.,0
2026-01-31 09:17:27,16.91,Transporte,Cama empresas próximo partes.,0
2026-01-02 06:22:00,66.52,Otros,Alta mucha tendrá.,0
2025-07-27 14:50:52,103.91,Compras,Eso algún frente pie informe.,0
2026-03-16 18:09:29,145.14,Ocio,Deja iglesia llegó grupo lucha.,0
2025-12-29 07:40:21,45.58,Otros,Hacer servicios otros presidente asimismo.,0
2025-06-13 21:34:59,43.67,Transporte,Algunas una hasta fondo.,0
2026-01-20 02:05:29,160.03,Otros,Tiempos sino.,0
2026-03-10 04:33:10,25.37,Transporte,Estados curso especie.,0
2025-12-29 07:54:00,26.07,Compras,Solo llegó francia jorge grado.,0
2025-09-10 23:04:18,139.2,Educación,Edad único medidas sabía.,0
2025-12-07 16:28:17,7.28,Otros,Hospital incluso toma.,0
2025-11-12 12:52:36,1424.68,Vivienda,Especialmente cargo cómo c.,0
2025-05-30 23:27:35,43.44,Suscripciones,Muchos tarde cuenta europa.,0
2025-06-05 00:44:55,175.66,Compras,Como alguien pueblo.,0
2025-11-27 22:38:58,117.99,Salud,Ciudad investigación nuevos mirada generales.,0
2025-07-22 05:35:10,1232.09,Vivienda,Derechos medios viaje reunión.,0
2026-04-18 22:49:33,169.75,Salud,J nosotros boca.,0
2025-05-14 10:18:30,14.86,Salud,Decía dinero estados ser.,0
2025-06-28 04:28:18,80.64,Suscripciones,Banco diez capacidad.,0
2026-02-28 17:22:58,142.88,Alimentación,Sistemas violencia características.,0
2025-09-08 23:17:25,32.43,Salud,Últimos pone paz.,0
2025-07-01 19:58:03,947.35,Vivienda,Apoyo hacia.,0
2025-06-03 19:57:17,148.11,Ocio,Padre clase acciones españa central.,0
2026-04-13 15:15:59,191.36,Suscripciones,Habría hombres contrario lejos.,0
2025-09-14 00:52:02,53.02,Suscripciones,Decisión ocasiones seis minutos nosotros.,0
2025-11-03 10:47:50,185.33,Otros,Centros lugar.,0
2025-06-28 05:28:03,59.3,Transporte,Todas presidente niño serán.,0
2026-02-22 01:07:35,33.96,Ocio,Posibilidad éste acción mí.,0
2025-06-01 20:49:21,152.22,Ocio,Productos semana generales tierra ver.,0
2025-07-02 02:38:46,20.82,Salud,Ambos objeto libro.,0
2025-09-30 06:23:35,1361.69,Vivienda,Fueron septiembre partir de.,0
2025-10-26 06:02:21,86.85,Otros,Claro construcción nuevo.,0
2025-06-15 07:43:42,174.62,Compras,Noviembre noviembre unidos demasiado.,0
2025-11-17 02:14:31,2.88,Compras,G toma principios.,0
2025-09-24 15:31:07,39.75,Transporte,Padres larga.,0
2026-05-04 07:57:33,6.22,Ocio,Diferentes mayor vuelta democracia.,0
2026-03-10 23:13:25,15.73,Transporte,Camino finalmente podía creación imposible.,0
2025-12-10 18:22:36,44.01,Otros,Siendo un militar quienes.,0
2025-10-19 21:09:21,170.42,Suscripciones,Siquiera debe plazo dicen.,0
2026-01-10 07:27:45,43.53,Otros,Central aquellas.,0
2025-07-22 04:22:00,193.2,Suscripciones,Psoe empresas distintos precio.,0
2025-06-30 14:13:34,580.32,Vivienda,Social tres produce.,0
2025-09-23 22:06:08,166.01,Suscripciones,Incluso aquel siguiente.,0
2026-03-14 03:40:42,113.77,Suscripciones,Estados cual.,0
2026-05-12 06:17:09,8.36,Suscripciones,Distintas área si.,0
2025-10-20 22:10:43,4.73,Salud,Economía mujer c nuestros.,0
2025-12-30 10:58:02,125.0,Alimentación,Consecuencia carácter especialmente.,0
2025-10-20 21:35:57,1143.02,Vivienda,Unión nuestra ni fuentes evitar.,0
2025-06-30 15:13:15,972.88,Educación,Tan habrá donde.,1
2026-01-23 22:58:40,180.5,Suscripciones,Mar creo padre.,0
2025-09-29 17:08:18,2713.51,Educación,Salir pedro eran.,1
2026-03-19 14:01:20,110.01,Suscripciones,Llegó sé hubo busca cuarto.,0
2025-09-30 05:26:16,131.1,Educación,Número deseo había.,0
2025-11-07 02:29:25,375.61,Suscripciones,Cuba anterior encuentra parís.,1
2025-11-13 04:52:36,73.87,Salud,Habían nuestra solución san.,0
2025-07-29 18:31:46,54.4,Transporte,Ninguna dónde económica aspecto.,0
2026-05-07 16:15:59,113.39,Salud,América hora fácil dirección.,0
2025-10-27 08:07:05,181.56,Ocio,Partidos mujeres e.,0
2025-08-08 02:17:42,106.98,Suscripciones,Grande producción camino.,0
2026-05-10 03:46:06,41.3,Transporte,Construcción precisamente grupo comisión.,0
2025-12-18 00:18:00,109.16,Compras,Cuyo plazo por.,0
2025-08-06 14:27:42,108.85,Ocio,Corazón empresas estado.,0
2025-09-16 10:18:10,143.25,Alimentación,Hubo será.,0
2025-06-25 14:58:58,87.11,Salud,Corazón personal.,0
2025-07-19 17:48:55,112.64,Salud,Nos padres paciente madrid.,0
2025-10-18 15:25:40,1369.8,Vivienda,Bueno público diversos programas.,0
2026-02-25 09:45:44,92.34,Otros,Pero falta fernando paso texto.,0
2025-08-13 05:55:02,189.92,Compras,Unidos madrid cuestión dos i.,0
2025-07-07 18:19:43,11.19,Suscripciones,Conjunto deja prueba recuerdo varias.,0
2025-06-19 07:00:28,9.59,Otros,Nosotros fue algunas decía.,0
2025-12-07 09:06:42,69.31,Compras,Saber américa puede.,0
2025-09-25 05:16:15,148.24,Educación,Siquiera obra memoria.,0
2026-04-20 08:13:26,71.36,Alimentación,Pasó incluso aquel congreso ayer.,0
2025-10-25 21:33:02,83.56,Ocio,Primera allí libertad.,0
2025-09-23 12:01:00,57.79,Transporte,Lado muerte rafael.,0
2026-03-02 16:19:28,71.63,Otros,Estaba primero principales dólares.,0
2026-02-22 23:42:39,747.31,Vivienda,Antonio muchas policía.,0
2025-07-18 15:09:48,1.11,Salud,Silencio cabeza diez.,0
2026-02-19 11:44:52,102.66,Compras,Luis finalmente realidad barcelona.,0
2026-02-19 08:09:02,181.9,Educación,Título meses.,0
2026-03-14 01:07:30,1445.43,Vivienda,Con falta sistema minutos fuerza.,0
2025-07-24 19:55:44,69.0,Compras,Electoral blanco lenguaje.,0
2026-02-07 14:05:33,165.55,Suscripciones,Jorge región.,0
2025-08-28 07:24:14,20.26,Transporte,Niveles fuerzas lado tiempo.,0
2026-02-12 03:53:31,10.46,Otros,Hicieron méxico luego español.,0
2026-03-25 18:42:21,960.46,Vivienda,Presencia sabía manera silencio.,0
2026-05-05 12:59:32,68.63,Educación,C posición aun sigue.,0
2025-08-05 04:09:24,181.47,Educación,Conciencia empresas éste.,0
2025-09-12 06:46:52,113.04,Alimentación,Aun tiene imagen sistemas.,0
2025-08-14 06:03:03,47.19,Suscripciones,Hija entrar mediante victoria.,0
2026-01-05 08:48:17,128.97,Educación,Embargo puerto familia.,0
2026-01-11 22:35:42,194.59,Ocio,Carrera participación equipo máximo.,0
2025-10-04 08:07:02,845.8,Vivienda,Social banco quienes.,0
2025-10-13 12:31:32,25.87,Salud,Carta dicen.,0
2026-03-17 10:02:57,189.15,Otros,Mantener fuentes quienes técnica.,0
2025-05-14 10:18:28,72.86,Suscripciones,Sólo que ve términos.,0
2025-06-30 11:45:22,137.39,Educación,Público entre también.,0
2025-10-06 01:19:07,11.93,Transporte,Capital presente calle exterior.,0
2026-04-19 16:04:59,1135.42,Vivienda,Movimiento ocasión b.,0
2026-04-25 17:47:15,30.71,Salud,Supuesto plazo segundo.,0
2025-10-19 06:46:58,149.2,Compras,Recuerdo público juicio aquí.,0
2026-02-25 12:24:07,180.06,Suscripciones,Campo estados parecía.,0
2026-05-13 05:45:16,156.49,Compras,Calle comercio armas.,0
2026-03-21 02:23:46,148.44,Ocio,Ese anterior a director aquellas.,0
2025-11-11 07:49:16,16.07,Transporte,Democracia manos alguna.,0
2025-09-07 01:50:31,105.22,Otros,Cuerpo debido algunas forma junto.,0
2026-03-21 17:04:13,23.05,Transporte,Además precio mismos.,0
2026-04-25 11:06:27,79.92,Alimentación,Fue usted jefe tampoco.,0
2025-09-26 09:28:13,21.61,Ocio,Victoria empresas junto.,0
2025-12-08 06:37:34,17.8,Salud,Ojos encuentra hermano van c.,0
2025-05-28 13:16:17,141.43,Salud,Embargo nuestra ocasión.,0
2026-03-18 01:41:50,1054.06,Suscripciones,Mitad centros o grupo.,1
2025-11-18 12:05:02,38.59,Suscripciones,Naturaleza mirada aún.,0
2026-02-27 19:19:49,74.52,Salud,Interior presenta tales.,0
2025-05-28 03:05:23,119.03,Educación,Ve particular estos meses en.,0
2026-02-06 03:17:57,42.7,Alimentación,Mano lópez mucha.,0
2025-11-11 03:45:03,22.45,Suscripciones,Debe hacen antonio justicia.,0
2025-09-22 11:25:12,105.75,Alimentación,Encuentran hay desarrollo señaló.,0
2026-03-30 04:44:55,39.34,Educación,Adelante humana entre real.,0
2025-06-04 03:35:34,213.35,Transporte,Propio puntos social.,1
2025-12-11 13:54:56,121.56,Otros,A viejo adelante semana niños.,0
2025-11-21 05:59:14,38.15,Otros,Hacia pasa permite mirada.,0
2026-03-03 21:07:35,8.12,Compras,Plazo fuerzas tres.,0
2025-05-18 11:33:44,26.95,Otros,Sistema ser aparece.,0
2025-09-20 13:41:00,1162.19,Vivienda,Después deseo después presenta ex.,0
2026-02-05 05:53:55,106.91,Transporte,Sueño paso.,1
2026-03-02 19:43:14,1353.1,Vivienda,Económico instituciones creo nadie dinero.,0
2026-03-14 02:24:59,64.57,Educación,Elementos servicios.,0
2025-08-26 00:28:25,3.72,Ocio,Parte hubiera respuesta llamado grupo.,0
2025-09-15 12:41:30,101.28,Alimentación,Madrid plan.,0
2025-05-17 23:11:07,159.23,Ocio,Como televisión casi.,0
2025-12-13 15:12:58,101.07,Suscripciones,Razones se otras acerca.,0
2025-11-25 02:14:46,41.97,Transporte,Puedo martín consejo nacional.,0
2025-11-01 15:56:45,162.77,Suscripciones,Pues prensa ya llamado.,0
2026-04-01 23:08:13,170.15,Salud,Abril cama partir siendo.,0
2026-01-02 01:44:43,40.76,Suscripciones,Parece país ex mucho.,0
2026-01-23 13:04:25,127.4,Otros,Elementos argentina niveles mesa.,0
2025-12-15 22:37:22,26.28,Compras,Líder corte produce nadie fin.,0
2025-07-03 17:53:38,192.36,Ocio,Causa incluso.,0
2026-04-11 15:39:19,28.91,Suscripciones,Secretario realizar miedo.,0
2026-04-30 15:30:53,148.06,Otros,Teoría general poco.,0
2025-11-11 19:34:49,8.48,Compras,Unión llamado línea.,0
2026-03-30 06:49:02,99.34,Compras,Al b otras hijos.,0
2025-05-23 04:03:13,174.2,Salud,Varias cine comunidad.,0
2025-11-22 14:54:44,1363.47,Vivienda,Apoyo cuyo están estados.,0
2025-07-01 06:18:13,544.41,Vivienda,Argentina por instituciones oficial.,0
2025-10-11 11:42:40,100.57,Salud,Encuentra anterior méxico.,0
2026-04-17 22:10:29,126.04,Compras,Ejército manuel electoral película vuelta.,0
2025-07-23 06:39:50,1089.23,Vivienda,Manuel presidente desarrollo formas.,0
2026-02-09 14:22:18,56.17,Transporte,Autor llega éste pasar.,0
2025-12-07 00:57:19,699.05,Suscripciones,Pues hija muerte.,1
2025-07-26 19:08:39,146.56,Educación,Verdad bien idea.,0
2025-12-20 04:16:18,21.94,Educación,Dicho equipo cabeza.,0
2025-11-15 13:00:31,97.12,Salud,Haya llegó nos tres función.,0
2025-06-16 22:04:16,55.35,Transporte,Principios s.,0
2025-08-27 00:13:51,34.72,Alimentación,Su arriba hora hecho.,0
2026-02-25 01:36:38,49.46,Otros,Me población menor prensa esos.,0
2025-10-05 04:45:40,198.52,Suscripciones,Ejército hacen quienes.,0
2026-02-02 13:50:19,32.78,Educación,Ahí artículo poco.,0
2025-07-04 14:35:46,38.57,Salud,Ojos mes.,0
2026-01-04 16:25:24,190.88,Suscripciones,Carlos humano libros salir dicho.,0
2025-12-08 13:34:01,155.38,Educación,Explicó mesa edad paciente.,0
2025-10-09 21:09:41,87.07,Compras,Partido m ex.,0
2025-07-30 01:40:27,38.65,Transporte,Siglo acuerdo actual.,0
2025-06-13 22:47:30,193.26,Suscripciones,Ocasión nosotros europea.,0
2025-08-07 15:34:19,107.41,Ocio,Contra por lucha ejército.,0
2025-07-31 00:38:21,128.77,Alimentación,Apoyo serán.,0
2026-04-23 12:11:13,50.01,Educación,Niveles arte américa primeros.,0
2026-04-08 13:41:40,170.89,Ocio,Real historia región.,0
2025-07-28 09:27:13,140.16,Salud,Capaz cuales realizar.,0
2025-11-02 09:36:55,626.48,Vivienda,Considera deja derechos nuevos podía.,0
2026-02-15 18:37:52,59.65,Transporte,Lleva deseo lenguaje tratamiento comunidad.,0
2025-05-30 05:14:43,81.49,Otros,Después memoria habría como.,0
2025-12-26 02:15:57,108.18,Ocio,Medios modo.,0
2026-01-11 14:24:42,184.3,Salud,Comercio plazo constitución crisis diferentes.,0
